1938	124	128	99	162	292	80	13	72	117	137	143	302
1939	73	77	48	111	240	7	69	116	161	180	189	347
1940	72	76	47	113	243	5	72	118	163	183	191	350
1941	73	77	48	111	240	7	69	116	161	180	189	347
1942	61	65	36	106	236	20	68	119	164	184	193	351
1943	61	65	36	106	236	20	68	119	164	184	193	351
1944	87	91	62	125	255	43	43	95	140	159	168	327
1945	87	90	62	125	254	42	43	94	139	159	167	326
1946	124	128	99	162	292	80	13	72	117	137	143	302
1947	124	128	99	162	292	80	13	72	117	137	143	302
1948	110	113	85	148	277	66	25	77	122	141	150	308
1949	125	128	100	163	293	81	25	65	110	129	138	297
1950	125	128	100	163	293	81	25	65	110	129	138	297
1951	143	147	118	181	305	95	40	64	108	125	124	282
1952	143	147	118	181	305	95	40	64	108	125	124	282
1953	133	136	108	171	290	85	30	70	114	131	130	288
1954	233	237	208	271	382	184	133	83	56	7	46	192
1955	160	164	135	198	332	112	60	39	84	104	106	265
1956	160	164	135	198	332	112	60	39	84	104	106	265
1957	169	173	144	207	337	121	69	1	66	85	94	252
1958	177	181	152	215	348	128	77	11	70	89	88	246
1959	175	178	150	213	342	126	75	25	60	79	88	247
1960	175	178	150	213	342	126	75	25	60	79	88	247
1961	197	201	172	235	371	149	97	48	39	58	60	218
1962	216	220	191	254	384	168	116	67	7	52	67	224
1963	215	219	190	253	383	167	115	66	5	53	68	225
1964	197	201	172	235	371	149	97	48	39	58	60	218
1965	233	237	208	271	382	184	133	83	56	7	46	192
1966	237	240	212	274	385	188	136	87	60	9	50	196
1967	218	222	193	256	391	170	118	68	41	29	50	202
1968	242	246	217	280	378	194	142	93	72	46	5	189
1969	242	246	217	280	378	194	142	93	72	46	5	189
1970	381	407	372	353	197	349	297	248	226	190	181	11
1971	381	407	372	353	197	349	297	248	226	190	181	11
1972	39	43	14	84	214	49	97	148	193	213	222	380
1973	39	43	14	84	214	49	97	148	193	213	222	380
1974	37	40	11	81	211	46	94	146	191	210	219	377
1975	128	131	103	166	295	83	17	73	118	137	140	298
1976	39	43	14	84	214	49	97	148	193	213	222	380
1977	218	222	193	256	391	170	118	68	41	29	50	202
1978	231	235	206	269	380	183	131	82	54	15	44	191
1979	109	112	84	146	276	60	32	70	115	134	143	302
1980	19	30	35	65	195	69	114	166	211	230	239	389
1981	19	30	35	65	195	69	114	166	211	230	239	389
1982	19	30	35	65	195	69	114	166	211	230	239	389
1983	19	30	35	65	195	69	114	166	211	230	239	389
1984	19	30	35	65	195	69	114	166	211	230	239	389
1985	19	30	35	65	195	69	114	166	211	230	239	389
1986	19	30	35	65	195	69	114	166	211	230	239	389
1987	19	30	35	65	195	69	114	166	211	230	239	389
1988	19	30	35	65	195	69	114	166	211	230	239	389
1989	19	30	35	65	195	69	114	166	211	230	239	389
1990	19	30	35	65	195	69	114	166	211	230	239	389
1991	19	30	35	65	195	69	114	166	211	230	239	389
1992	19	30	35	65	195	69	114	166	211	230	239	389
1993	231	235	206	269	380	183	131	82	54	15	44	191
1994	36	38	23	69	199	56	100	151	196	215	224	383
1995	15	30	33	60	190	66	114	166	211	230	239	385
1996	378	404	376	350	195	352	301	251	230	194	185	9
1997	129	133	104	167	302	85	25	71	116	135	137	295
1998	25	44	47	61	191	80	128	180	225	244	253	386
1999	194	198	169	232	362	145	94	44	36	55	62	221
2000	60	63	35	104	234	15	68	119	164	184	193	351
2001	45	71	72	24	159	105	148	200	245	264	273	354
2002	119	122	94	156	286	70	20	73	118	137	146	305
2003	25	44	46	61	190	80	128	179	224	244	252	385
2004	33	52	54	68	198	88	135	187	232	251	260	393
2005	21	40	42	56	186	76	124	176	221	240	249	381
2006	27	46	48	63	193	82	130	182	227	246	255	388
2007	27	45	48	62	192	81	129	181	226	245	254	387
2008	26	45	47	62	192	81	129	181	225	245	254	386
2009	13	36	41	58	188	74	119	170	215	235	244	383
2010	24	43	45	59	189	79	127	178	223	243	251	384
2011	23	42	44	59	189	78	126	178	222	242	251	383
2012	23	42	44	59	188	78	126	177	222	242	250	383
2013	11	31	36	57	187	70	117	169	214	233	242	381
2014	27	46	48	63	193	82	130	182	226	246	255	387
2015	27	46	48	63	193	82	130	182	226	246	255	387
2016	27	46	48	63	193	82	130	182	226	246	255	387
2017	27	46	48	63	193	82	130	182	227	246	255	388
2018	24	43	46	60	190	79	127	179	224	243	252	385
2019	25	44	46	61	190	80	128	179	224	244	252	385
2020	25	44	46	61	190	80	128	179	224	244	252	385
2021	26	45	47	62	191	81	129	180	225	245	253	386
2022	25	44	46	61	190	80	128	179	224	244	252	385
2023	15	33	35	61	191	69	117	169	214	233	242	385
2024	120	124	95	158	288	76	7	70	115	134	143	301
2025	19	31	37	64	194	71	116	167	212	231	240	389
2026	192	218	219	164	9	252	295	347	392	378	369	195
2027	124	128	99	162	292	80	15	75	120	140	146	305
2028	233	237	208	271	383	185	133	84	56	9	44	193
2029	26	45	47	61	191	81	129	181	226	245	254	386
2030	24	43	45	60	189	79	127	178	223	243	251	384
2031	24	43	45	60	189	79	127	178	223	243	251	384
2032	27	46	48	63	193	82	130	181	226	246	255	387
2033	27	46	48	63	193	82	130	181	226	246	255	387
2034	25	44	46	61	191	80	128	180	225	244	253	386
2035	25	44	46	61	191	80	128	180	225	244	253	386
2036	26	45	47	62	192	81	129	180	225	245	254	386
2037	23	42	44	59	189	78	126	178	223	242	251	384
2038	26	46	48	62	192	82	130	181	226	246	255	387
2039	25	45	47	61	191	81	129	180	225	245	254	385
2040	27	46	48	63	193	82	130	181	226	246	255	387
2041	32	50	53	67	197	86	134	186	231	250	259	392
2042	30	49	51	65	195	85	132	184	229	248	257	390
2043	25	44	47	61	190	80	128	180	225	244	253	385
2044	24	43	45	60	190	79	127	179	224	243	252	384
2045	29	48	50	65	195	84	132	184	229	248	257	390
2046	27	46	48	62	192	82	129	181	226	245	254	387
2047	32	50	53	67	197	86	134	186	231	250	259	392
2048	29	48	51	65	195	84	132	184	229	248	257	390
2049	26	45	47	61	191	81	128	180	225	244	253	386
2050	26	45	47	62	192	81	129	180	225	245	254	386
2051	33	52	54	68	198	87	135	187	232	251	260	393
2052	26	46	48	62	192	82	129	181	226	245	254	386
2053	21	40	43	57	187	76	124	176	221	240	249	382
2054	26	45	47	62	192	81	129	180	225	245	254	386
2055	20	39	41	56	186	75	123	175	220	239	248	381
2056	24	44	46	60	190	80	128	179	224	244	252	384
2057	28	47	49	63	193	83	130	182	227	246	255	388
2058	26	44	46	62	191	80	128	180	225	244	253	386
2059	29	48	50	65	195	84	132	184	229	248	257	390
2060	24	44	46	60	190	80	128	179	224	244	252	384
2061	29	48	50	65	194	84	132	183	228	248	256	389
2062	25	44	47	61	191	80	128	180	225	244	253	386
2063	28	47	49	64	194	83	131	183	228	247	256	389
2064	25	44	46	61	191	80	128	180	225	244	253	385
2065	27	46	48	63	193	82	130	181	226	246	255	387
2066	25	44	46	60	190	80	128	180	225	244	253	385
2067	23	42	44	59	189	78	126	178	223	242	251	383
2068	28	47	49	64	194	83	131	183	228	247	256	388
2069	28	46	48	63	192	82	130	181	226	246	254	387
2070	25	44	46	61	191	80	128	179	224	244	253	385
2071	233	237	208	271	384	184	133	83	56	11	44	195
2072	11	38	37	56	186	71	116	167	212	231	240	381
2073	196	200	171	234	364	148	96	47	42	67	76	234
2074	190	194	165	228	358	142	90	40	39	58	67	226
2075	231	235	206	269	381	183	131	81	54	18	32	192
2076	211	214	186	249	379	162	111	61	28	37	56	209
2077	239	243	214	277	390	191	139	89	62	14	49	201
2078	237	240	212	275	386	188	137	87	60	10	51	196
2079	237	240	212	275	386	188	137	87	60	10	51	196
2080	237	240	212	275	386	188	137	87	60	10	51	196
2081	233	236	208	270	384	184	132	83	56	10	44	194
2082	238	241	213	276	386	189	138	88	61	11	48	197
2083	235	239	210	273	385	187	135	86	58	11	46	195
2084	236	240	211	274	388	188	136	86	59	13	49	198
2085	230	234	205	268	386	181	130	80	53	13	45	197
2086	228	232	203	266	386	180	128	78	51	15	43	196
2087	224	228	199	262	382	176	124	75	47	17	41	193
2088	227	231	202	265	379	178	127	77	50	14	37	189
2089	250	253	225	288	382	201	150	100	73	34	54	193
2090	235	238	210	273	384	186	135	85	58	19	48	194
2091	232	236	207	270	374	184	132	83	55	18	38	184
2092	236	240	211	274	373	188	136	86	59	23	37	184
2093	236	239	211	274	376	187	136	86	59	20	40	186
2094	233	237	208	271	386	185	133	83	56	24	46	196
2095	234	237	209	271	386	185	133	84	56	19	46	196
2096	236	239	211	274	384	187	136	86	59	5	45	195
2097	238	241	213	276	387	189	138	88	61	6	52	197
2098	238	242	213	276	387	190	138	89	61	11	51	198
2099	236	240	211	274	385	188	136	87	59	5	49	195
2100	233	237	208	271	382	185	133	84	56	10	42	192
2101	227	231	202	265	376	179	127	78	50	7	40	186
2102	233	237	208	271	382	185	133	84	56	3	47	193
2103	238	242	213	276	387	190	138	88	61	5	51	197
2104	228	232	203	266	377	180	128	79	51	6	42	188
2105	227	231	202	265	377	179	127	77	50	9	40	187
2106	233	236	208	271	382	184	133	83	56	7	47	192
2107	230	234	205	268	379	181	130	80	53	5	44	189
2108	236	239	211	274	385	187	136	86	59	6	50	195
2109	236	240	211	274	385	188	136	86	59	8	50	195
2110	236	240	211	274	385	188	136	87	59	9	50	196
2111	233	236	208	271	382	184	133	83	56	7	47	192
2112	228	231	203	266	388	179	128	78	51	27	49	199
2113	231	234	206	269	391	182	131	81	54	29	51	201
2114	226	229	201	263	388	177	125	76	48	26	50	198
2115	217	221	192	255	384	169	117	68	40	22	42	194
2116	223	227	198	261	387	175	123	74	46	25	49	198
2117	236	240	211	274	389	188	136	87	59	18	49	199
2118	241	244	216	279	390	192	141	91	64	14	55	200
2119	242	246	217	280	391	194	142	93	65	15	56	202
2120	242	245	217	280	391	193	142	92	65	15	53	201
2121	235	238	210	272	387	186	135	85	58	18	47	197
2122	22	23	29	67	197	62	110	162	207	226	235	392
2123	120	124	95	158	288	76	11	72	117	136	145	304
2124	39	43	13	84	214	40	88	139	184	204	212	371
2125	36	40	15	81	210	50	98	150	195	214	223	382
2126	16	26	32	61	191	66	114	166	211	230	239	386
2127	17	27	33	62	192	67	115	167	212	231	240	387
2128	17	27	33	62	192	67	115	167	212	231	240	387
2129	127	130	102	165	294	82	17	78	123	143	145	303
2130	17	27	33	62	192	67	115	167	212	231	240	387
2131	17	27	33	62	192	67	115	167	212	231	240	387
2132	17	34	36	57	187	70	114	165	210	230	239	382
2133	16	31	34	61	191	67	115	167	212	231	240	386
2134	17	27	33	62	192	67	115	167	212	231	240	387
2135	17	27	33	62	192	67	115	167	212	231	240	387
2136	17	27	33	62	192	67	115	167	212	231	240	387
2137	17	27	33	62	192	67	115	167	212	231	240	387
2138	17	27	33	62	192	67	115	167	212	231	240	387
2139	30	44	37	64	194	70	114	165	210	230	239	388
2140	17	27	33	62	192	67	115	167	212	231	240	387
2141	18	29	35	63	193	68	116	168	213	232	241	388
2142	17	27	33	62	192	67	115	167	212	231	240	387
2143	17	27	33	62	192	67	115	167	212	231	240	387
2144	17	27	33	62	192	67	115	167	212	231	240	387
2145	230	234	205	268	379	182	130	80	53	8	42	190
2146	17	34	36	57	187	70	114	165	210	230	239	382
2147	17	34	36	57	187	70	114	165	210	230	239	382
2148	155	159	130	193	323	107	55	34	79	98	107	266
2149	17	27	33	62	192	67	115	167	212	231	240	387
2150	17	27	33	62	192	67	115	167	212	231	240	387
2151	17	27	33	62	192	67	115	167	212	231	240	387
2152	17	34	36	57	187	70	114	165	210	230	239	382
2153	17	27	33	62	192	67	115	167	212	231	240	387
2154	17	27	33	62	192	67	115	167	212	231	240	387
2155	17	27	33	62	192	67	115	167	212	231	240	387
2156	17	27	33	62	192	67	115	167	212	231	240	387
2157	17	27	33	62	192	67	115	167	212	231	240	387
2158	19	29	35	64	194	69	117	168	213	233	241	389
2159	63	66	38	106	236	8	64	116	161	180	189	348
2160	197	201	172	235	365	149	97	48	26	48	60	219
2161	236	240	211	274	385	188	136	87	59	5	49	195
2162	174	178	149	212	342	125	78	60	96	118	126	285
2163	11	38	37	56	186	71	116	167	212	232	240	381
2164	23	25	25	67	197	59	106	158	203	222	231	392
2165	26	45	47	62	192	81	129	180	225	245	254	386
2166	56	82	83	2	154	116	160	211	256	275	284	348
2167	41	45	10	86	215	50	98	150	195	214	223	381
2168	67	70	42	111	240	5	69	120	165	185	193	352
2169	59	62	34	103	233	16	65	117	162	181	190	348
2170	88	91	63	126	255	42	49	101	146	165	174	333
2171	107	111	82	145	275	63	23	74	119	139	147	306
2172	124	128	99	162	292	80	15	76	121	140	145	303
2173	139	143	114	178	302	91	36	61	105	122	121	280
2174	131	135	106	169	299	84	29	61	106	126	135	293
2175	160	164	135	198	330	111	60	42	87	106	109	267
2176	177	180	152	215	347	128	77	12	66	86	84	243
2177	31	34	32	77	207	65	111	162	207	227	236	401
2178	184	187	159	221	351	135	83	33	52	72	75	234
2179	217	221	192	255	385	169	117	67	3	56	71	228
2180	230	234	205	268	381	182	130	80	53	17	32	191
2181	228	232	203	266	377	180	128	78	51	8	42	187
2182	240	243	215	278	375	191	140	90	69	50	5	186
2183	186	212	212	158	6	245	289	340	385	381	372	199
2184	381	407	376	353	198	353	301	252	230	194	185	8
2185	16	31	34	62	192	68	116	167	212	232	241	386
2186	10	35	37	56	186	71	119	171	216	235	244	381
2187	23	25	25	67	197	59	106	158	203	222	231	392
2188	68	72	43	111	241	4	69	122	167	186	195	353
2189	128	132	103	166	296	84	16	73	118	138	141	300
2190	177	181	152	215	345	129	76	13	71	88	87	246
2191	214	217	189	252	382	165	113	64	6	54	69	226
2192	232	236	207	270	381	184	131	83	55	7	45	191
2193	241	244	216	279	373	192	140	91	70	47	6	184
2194	53	79	80	4	151	113	156	208	253	272	281	346
2195	192	218	219	164	9	252	296	347	392	376	367	194
2196	34	38	12	79	209	50	98	150	195	214	223	381
2197	126	129	101	164	293	77	26	55	100	119	128	286
2198	36	40	8	81	210	47	94	146	191	210	219	378
2199	232	236	207	270	385	183	132	82	55	15	41	195
2200	119	123	94	157	287	75	10	71	116	135	144	303
2201	11	35	31	55	185	65	113	165	210	229	238	380
2202	29	48	50	65	194	84	132	183	228	248	256	389
2203	215	219	190	253	383	167	115	66	38	32	52	204
2204	68	72	43	111	241	6	72	123	168	188	196	355
2205	15	29	32	60	190	65	113	165	210	229	238	385
2206	17	32	34	62	192	68	116	168	213	232	241	387
2207	17	32	34	62	192	68	116	168	213	232	241	387
2208	17	32	34	62	192	68	116	168	213	232	241	387
2209	218	222	193	256	386	169	118	68	6	53	69	226
2210	15	30	32	60	190	65	113	165	210	229	238	385
2211	17	32	34	62	192	68	116	168	213	232	241	387
2212	17	32	35	63	192	68	116	168	213	232	241	387
2213	17	32	35	63	192	68	115	168	213	232	241	387
2214	17	32	35	63	192	68	116	168	213	232	241	387
2215	17	32	35	63	192	68	116	168	213	232	241	387
2216	17	32	35	63	192	68	116	168	213	232	241	387
2217	15	30	35	60	190	69	117	169	214	233	242	385
2218	9	35	38	57	187	71	119	171	216	235	244	381
2219	27	46	48	62	192	82	129	181	226	245	254	387
2220	23	39	33	57	187	66	110	161	206	225	234	382
2221	24	14	34	69	199	68	115	167	212	231	240	394
2222	24	14	34	69	199	68	115	167	212	231	240	394
2223	24	14	34	69	199	68	115	167	212	231	240	394
2224	27	33	29	69	199	62	106	157	202	221	230	394
2225	27	33	29	69	199	62	106	157	202	221	230	394
2226	27	33	29	69	199	62	106	157	202	221	230	394
2227	30	32	26	64	194	59	103	154	199	218	227	388
2228	33	34	25	71	201	58	102	153	198	217	226	385
2229	36	37	30	77	207	64	107	158	203	223	232	390
2230	19	24	30	65	195	64	112	163	208	228	236	389
2231	26	28	29	67	197	62	106	157	202	222	230	392
2232	26	28	29	67	197	62	106	157	202	222	230	392
2233	55	81	82	2	153	115	158	210	255	274	283	348
2234	57	82	83	24	148	116	160	211	256	276	284	343
2235	57	82	83	24	148	116	160	211	256	276	284	343
2236	61	65	36	105	235	19	67	119	164	183	192	351
2237	42	46	17	87	217	39	87	139	184	203	212	371
2238	42	46	17	87	217	39	87	139	184	203	212	371
2239	42	46	10	86	216	51	99	150	195	215	223	382
2240	34	37	12	78	208	46	94	146	190	210	219	377
2241	86	90	61	124	254	37	47	98	143	163	171	330
2242	101	105	76	139	269	52	43	89	134	153	162	320
2243	123	127	98	161	291	79	14	75	120	139	145	304
2244	123	127	98	161	291	79	14	75	120	139	145	304
2245	115	118	90	153	282	71	19	73	118	138	144	302
2246	115	118	90	153	282	71	19	73	118	138	144	302
2247	126	130	101	164	294	82	26	62	107	126	135	294
2248	139	143	114	177	313	91	39	57	102	121	130	289
2249	138	142	113	176	300	90	35	60	104	121	120	278
2250	155	158	130	193	273	106	51	92	136	153	152	310
2251	175	179	150	213	346	126	75	10	72	92	90	249
2252	174	177	149	211	341	125	74	37	82	102	111	269
2253	159	162	134	197	334	110	59	38	83	103	105	264
2254	219	222	194	257	386	170	119	69	7	54	69	226
2255	183	187	158	221	351	135	83	33	52	71	77	236
2256	203	206	178	241	370	154	103	53	20	49	65	221
2257	196	200	171	234	364	148	96	46	37	63	71	229
2258	231	234	206	269	380	182	131	81	54	5	45	190
2259	217	221	192	255	385	169	117	67	40	31	51	203
2260	227	230	202	265	378	178	127	77	50	14	34	189
2261	231	234	206	269	380	182	131	81	54	5	45	190
2262	231	234	206	269	380	182	131	81	54	5	45	190
2263	231	234	206	269	380	182	131	81	54	5	45	190
2264	241	244	216	279	378	192	141	91	70	48	5	188
2265	239	243	214	277	359	191	139	89	68	32	23	169
2266	254	258	229	292	361	206	154	104	80	44	38	172
2267	186	211	212	158	3	245	289	340	385	382	372	199
2268	383	409	374	355	200	351	299	249	228	192	183	7
2269	383	409	374	355	200	351	299	249	228	192	183	7
2270	30	34	19	75	204	53	101	153	197	217	226	384
2271	30	34	19	75	204	53	101	153	197	217	226	384
2272	30	34	19	75	204	53	101	153	197	217	226	384
2273	30	34	19	75	204	53	101	153	197	217	226	384
2274	30	34	19	75	204	53	101	153	197	217	226	384
2275	21	33	35	64	194	69	117	168	213	233	241	389
2276	17	29	32	62	192	65	113	165	210	229	238	387
2277	235	239	210	273	384	186	135	85	58	6	49	194
2278	230	234	205	268	379	182	130	80	53	7	44	189
2279	47	51	18	83	213	56	99	150	195	214	223	382
2280	23	20	31	68	198	65	113	165	210	229	238	393
2281	25	36	30	59	189	63	106	158	202	222	231	384
2282	88	91	63	125	255	39	50	101	146	166	175	333
2283	88	91	63	125	255	39	50	101	146	166	175	333
2284	86	90	61	124	254	42	43	94	139	159	167	326
2285	88	91	63	126	255	43	44	95	140	160	168	327
2286	70	74	45	108	238	26	53	105	150	169	178	336
2287	80	84	55	118	247	31	62	108	153	172	181	339
2288	80	84	55	118	247	31	62	108	153	172	181	339
2289	88	91	63	125	255	39	50	101	146	166	175	333
2290	35	7	36	80	210	70	118	170	215	234	243	404
2291	35	7	36	80	210	70	118	170	215	234	243	404
2292	19	30	35	65	195	69	117	168	213	233	242	389
2293	17	30	32	62	192	65	113	165	210	229	238	387
2294	19	31	37	65	195	71	117	168	213	233	241	389
2295	30	48	51	65	195	84	132	184	229	248	257	390
2296	32	51	53	68	197	87	135	186	231	251	259	392
2297	30	49	51	66	196	85	133	184	229	249	258	390
2298	187	213	214	159	7	247	291	342	387	380	371	198
2299	186	212	213	158	6	246	288	341	385	383	373	200
2300	201	227	227	173	23	261	303	355	403	367	358	185
2301	256	282	283	228	76	316	358	374	353	317	308	135
2302	192	218	219	164	9	252	295	347	392	376	367	194
2303	18	28	34	63	193	68	115	166	211	230	239	388
2304	53	79	80	4	151	113	156	208	253	272	281	346
2305	70	96	96	27	161	129	172	224	269	289	298	356
2306	53	79	80	4	151	113	156	208	253	272	281	346
2307	19	31	34	58	188	67	115	167	212	231	240	383
2308	30	31	27	65	195	60	104	155	200	220	228	390
2309	19	30	35	65	195	69	115	166	211	231	239	389
2310	29	29	41	74	204	75	123	174	219	239	248	399
2311	16	31	34	62	192	68	116	167	212	232	241	386
2312	10	35	37	56	186	71	119	171	216	235	244	381
2313	23	25	25	67	197	59	106	158	203	222	231	392
2314	34	35	30	71	201	63	107	158	203	223	232	395
2315	34	35	30	71	201	63	107	158	203	222	231	396
2316	42	43	32	77	207	65	109	160	205	224	233	401
2317	36	37	28	71	201	61	105	156	201	220	229	395
2318	61	65	36	105	235	17	68	120	165	184	193	352
2319	72	75	47	113	243	4	72	118	163	183	191	350
2320	64	69	39	108	238	23	80	132	177	196	205	363
2321	72	76	47	113	242	3	71	118	163	182	191	349
2322	87	90	62	125	255	43	43	94	139	159	168	326
2323	92	96	67	130	260	46	41	93	138	157	166	325
2324	68	72	43	111	241	4	70	122	167	186	195	353
2325	39	43	7	83	213	48	96	148	193	212	221	379
2326	45	49	16	81	211	54	97	148	193	212	221	379
2327	37	41	6	81	211	46	94	146	191	210	219	377
2328	51	53	24	85	214	39	82	134	179	198	207	365
2329	36	40	17	81	211	51	99	150	195	215	223	382
2330	34	38	12	79	209	50	98	150	195	214	223	381
2331	140	144	115	178	313	92	42	58	103	123	131	290
2332	151	154	126	188	318	102	53	59	104	124	132	291
2333	150	154	126	188	316	102	50	68	113	129	128	287
2334	143	147	118	181	315	94	40	60	105	124	133	292
2335	153	157	128	191	321	105	53	35	80	100	109	267
2336	156	160	131	194	324	108	56	34	79	98	107	266
2337	158	161	133	196	325	109	58	33	78	98	107	265
2338	126	129	101	164	293	77	26	55	100	119	128	286
2339	127	131	102	165	295	83	18	75	120	140	143	301
2340	127	131	102	165	295	83	18	75	120	140	143	301
2341	121	124	96	159	288	73	21	68	113	132	141	300
2342	121	124	96	159	288	73	21	68	113	132	141	300
2343	123	127	98	161	291	76	22	70	115	134	143	301
2344	123	127	98	161	291	76	21	69	114	133	142	301
2345	143	147	118	181	305	95	40	62	106	123	122	280
2346	144	148	119	182	306	96	41	61	105	122	121	279
2347	128	132	103	166	296	84	17	73	118	138	141	300
2348	172	176	147	210	340	124	72	23	58	77	86	244
2349	172	176	147	210	340	124	72	23	58	77	86	244
2350	177	181	152	215	345	129	77	13	71	88	87	246
2351	209	213	185	247	377	161	109	60	10	54	70	226
2352	219	222	194	257	386	170	119	69	10	54	69	226
2353	205	209	180	243	381	157	105	56	28	42	51	209
2354	206	209	181	244	381	157	106	56	28	42	51	210
2355	204	208	179	242	374	156	104	55	49	67	66	224
2356	213	216	188	251	381	164	113	63	14	48	64	221
2357	214	217	189	252	382	165	114	64	6	54	69	226
2358	235	238	210	272	388	186	134	85	57	18	49	199
2359	237	241	212	275	386	189	137	87	60	9	51	196
2360	235	238	210	272	368	186	134	85	57	22	32	178
2361	233	236	208	271	369	184	133	83	56	20	33	179
2362	226	229	201	263	381	177	125	76	48	25	33	192
2363	225	229	200	263	381	176	125	75	48	25	33	191
2364	226	229	201	263	381	177	125	76	48	25	33	192
2365	232	236	207	270	381	184	132	83	55	7	45	191
2366	246	250	221	284	374	198	146	97	75	43	7	185
2367	234	238	209	272	360	186	134	84	64	34	15	170
2368	234	238	209	272	360	186	134	85	64	34	16	171
2369	241	244	216	279	373	192	141	91	70	47	6	184
2370	378	404	378	350	195	354	303	253	231	196	186	8
2371	379	405	372	351	195	349	297	248	226	190	181	14
2372	345	370	371	316	165	381	329	280	258	222	213	40
2373	350	375	376	321	166	399	348	298	276	241	231	59
2374	369	394	378	341	189	355	303	254	232	196	187	14
2375	382	408	381	354	203	357	306	256	235	199	190	9
2376	19	32	35	64	194	69	117	169	214	233	242	389
2377	15	30	33	60	190	66	114	166	211	230	239	385
2378	34	35	21	67	197	54	98	149	194	213	222	381
2379	33	36	20	67	196	53	97	148	193	212	221	380
2380	33	34	28	75	205	61	105	156	201	221	229	388
2381	34	35	21	67	197	54	98	149	194	213	222	381
2382	34	35	21	67	197	54	98	149	194	213	222	381
2383	12	39	38	56	186	72	117	168	213	233	242	381
2384	12	39	38	56	186	72	117	168	213	233	242	381
2385	12	39	38	56	186	72	117	168	213	233	242	381
2386	18	30	36	64	194	69	117	169	214	233	242	388
2387	17	30	32	62	192	66	114	166	211	230	239	386
2388	14	35	37	60	190	71	119	171	216	235	244	385
2389	32	16	38	77	207	72	120	172	217	236	245	402
2390	12	39	38	56	186	72	117	168	213	233	242	381
2391	32	16	38	77	207	72	120	172	217	236	245	401
2392	32	16	38	77	207	72	120	172	217	236	245	402
2393	12	39	38	56	186	72	117	168	213	233	242	381
2394	12	39	38	56	186	72	117	168	213	233	242	381
2395	12	39	38	56	186	72	117	168	213	233	242	381
2396	19	20	29	64	194	63	111	163	208	227	236	389
2397	19	31	37	64	194	71	115	166	211	230	239	389
2398	17	32	35	63	193	68	116	168	213	232	241	387
2399	13	36	39	58	188	73	121	172	217	236	245	383
2400	8	35	37	56	186	70	118	170	215	234	243	380
2401	19	26	31	65	195	64	107	159	204	223	232	389
2402	18	28	34	63	193	68	114	166	210	230	239	388
2403	25	25	29	67	197	62	106	157	202	221	230	392
2404	12	38	38	57	187	72	117	168	213	232	241	382
2405	13	36	39	58	188	73	121	172	217	236	245	383
2406	13	29	31	59	189	65	113	164	209	229	238	383
2407	8	35	37	56	186	70	118	170	215	234	243	380
2408	16	29	35	62	191	69	117	168	213	233	242	386
2409	29	17	36	74	204	70	118	170	215	234	243	399
2410	27	19	37	72	202	71	119	170	215	235	244	397
2411	32	5	34	77	207	68	115	167	212	231	240	402
2412	32	11	36	77	207	70	118	170	215	234	243	402
2413	32	11	36	77	207	70	118	170	215	234	243	402
2414	27	16	35	72	202	69	117	169	214	233	242	397
2415	40	7	42	85	215	76	124	175	220	240	248	410
2416	43	9	44	88	218	78	126	178	223	242	251	412
2417	22	36	40	64	194	74	117	168	213	232	241	389
2418	15	29	33	60	190	67	115	167	212	231	240	385
2419	22	37	38	60	190	71	114	166	211	230	239	385
2420	25	39	33	58	188	66	110	161	206	225	234	383
2421	21	26	30	66	196	64	112	163	208	228	236	391
2422	19	25	31	64	194	65	113	164	209	229	237	389
2423	13	31	33	58	188	67	114	166	211	230	239	383
2424	19	24	30	64	194	64	112	164	209	228	237	389
2425	12	39	38	56	186	72	117	168	213	233	242	381
2426	25	18	30	70	200	64	112	163	208	228	236	395
2427	25	18	30	70	200	64	112	163	208	228	236	395
2428	20	24	30	65	195	64	112	163	208	228	236	390
2429	17	30	35	62	192	69	117	169	214	233	242	387
2430	199	202	174	237	366	150	99	49	29	49	59	217
2431	54	56	27	87	217	40	83	135	180	199	208	366
2432	43	47	9	83	213	52	99	150	195	214	223	382
2433	34	38	5	79	209	43	91	143	188	207	216	375
2434	36	39	3	79	209	45	93	144	189	209	217	376
2435	46	49	16	81	210	53	96	148	193	212	221	379
2436	45	48	20	89	219	31	79	131	176	195	204	362
2437	40	44	15	85	214	37	85	137	182	201	210	368
2438	30	30	30	74	204	63	107	158	203	222	231	399
2439	46	50	17	91	221	45	92	144	189	208	217	376
2440	46	50	14	91	221	50	98	150	195	214	223	381
2441	62	64	35	96	226	30	78	130	175	194	203	361
2442	8	31	33	54	184	67	115	167	212	231	240	379
2443	25	34	28	59	188	61	105	156	201	220	229	383
2444	51	53	24	84	214	37	80	132	177	196	205	363
2445	24	43	45	60	189	79	127	179	224	243	252	384
2446	69	72	43	103	233	23	72	124	169	188	197	356
2447	47	50	24	85	215	40	88	140	185	204	213	371
2448	203	229	230	175	19	263	306	358	400	364	355	182
2449	33	32	25	77	207	59	106	158	203	222	231	390
2450	34	38	13	79	209	47	95	147	192	211	220	378
2451	43	46	18	87	217	36	84	135	180	200	209	367
2452	38	41	22	82	212	61	108	160	205	224	233	392
2453	44	47	19	88	218	36	84	135	180	200	208	367
2454	24	34	28	58	188	61	104	156	201	220	229	382
2455	44	48	19	89	218	37	85	137	182	201	210	369
